Date,DK0060079614,DK0010264456,DK0060158590,DK0016272602,DK0016272446,DK0010303296,DK0016262728,DK0060037455,DK0010246479,DK0061150984,IE00B1XNHC34,DE000A0H08R2,DE000A0H08H3,IE00B5WHFQ43,DE000A0H08S0,IE00B0M63391,IE00B2NPL135
2012-04-18 00:00:00+00:00,0.0387431360585721,-0.0131141956912422,0.0028948507904664,0.0121405750803174,0.0071965634452775,0.0031518240341943,-0.0026941488616447,0.0079900898110871,0.0097392590763625,0.0,-0.0052940620922191,-0.0097318061672496,0.0357179376366372,0.0046436637692539,0.0206785695376752,0.0080164161956803,-0.0093917615926463
2012-04-25 00:00:00+00:00,-0.0038179148311314,0.0881007852271336,0.0,0.0007365319860637,-0.0008984964897112,-0.0391737415601533,0.0030740853213448,-0.0058989799680472,-0.0065930040902487,0.0,-0.0336249248800816,0.0115117808077107,0.003269710988931,-0.0063323549037093,0.0025363296040694,-0.0153895532386484,-0.0053890227632403
2012-05-02 00:00:00+00:00,-0.041568396226415,0.0168913560670782,0.0006579354878193,0.0078856061401408,0.0096460933034647,-0.0006957489737802,0.0075633786231179,0.00543948572135,0.0068825662143257,0.0011205159208476,0.0026368590801288,-0.0113773238654998,0.0053247137855856,0.0343650563650932,0.0251153471283183,0.0266243639033658,0.0022683250541462
2012-05-09 00:00:00+00:00,0.004306367271609,0.0133354129296927,0.0,-0.0161694137280449,0.0160986166092673,-0.0554201768434007,0.0030484522895624,-0.0035657199065534,-0.0066524259997184,0.0,-0.0386996178141084,0.0229918444813399,-0.0095390577267604,-0.03128045403386,-0.0259449978337533,-0.0268076618360283,0.0165141590836304
2012-05-16 00:00:00+00:00,-0.0039816232771815,0.0400184700626153,0.0,-0.0287350227968763,-0.0031034881298613,-0.0045699122872405,-0.0106393266355501,-0.0016041461006911,-0.0013516834600921,0.0,-0.0572808832205116,-0.0244293901296007,-0.0066623724588429,-0.0458934559175402,-0.0112692943173302,-0.0553884680835833,-0.0547552979884692
2012-05-23 00:00:00+00:00,-0.0172201722017227,-0.0426964629268209,0.0,0.0019650655013505,0.0068639001151442,-0.0343576453162739,-0.0117292210539224,0.0077864293659624,-0.0131044665925714,0.0,-0.036860854908337,-0.0086091432964615,-0.0204156950871742,-0.0057132157896153,-0.0313622966687913,-0.0180486965922456,-0.005196482953558
2012-05-30 00:00:00+00:00,0.0012515644555703,0.0215660508619663,0.0,-0.0050119851820582,0.0072038153423166,0.0281420136490613,0.0003020054015998,0.0086460632818248,0.0122186896076794,0.0,0.0178416104813627,-0.0059979801737778,0.0139515327341084,0.0324482033238673,0.0197448324068876,0.0319966739723414,0.0163509290398822
2012-06-06 00:00:00+00:00,0.0065624999999995,-0.027315375302965,0.0029759791889136,-0.0224485326324158,-0.005517188239576,0.0298329355609308,-0.0026864265981663,0.005836221046872,0.0035720884399883,0.0042958716155265,-0.0345261763981419,0.009572913891106,-0.007821915969421,-0.0341705023172552,-0.0127697171138337,0.0030744956964903,-0.0082632265136584
2012-06-13 00:00:00+00:00,-0.0100900341508843,-0.0010890704008431,0.0,-0.0122101489857878,0.008552077477391,0.0079663962921368,0.0062738494425642,-0.0017527954064671,-0.0225222460875663,0.0,0.0144425469257065,0.0252372318142559,0.0186700471017779,0.0094690469565761,-0.000139927389067,0.0098550663362706,-0.0027896123716352
2012-06-20 00:00:00+00:00,0.0087815587266728,0.0202476442645991,0.0,0.0141755500114486,0.0029303633790269,-0.0222733151314382,0.0071412803124271,-0.0046015984499878,0.0177674535407428,0.0,0.042976590456135,0.0159974453784277,-0.0042418692825023,0.0506139831462144,0.0536114457000636,0.007892045145518,0.0008090881078315
2012-06-27 00:00:00+00:00,0.0118140836312774,0.0196168231432489,0.0,-0.0134183160015203,0.0158057130184636,0.0171222810108151,0.00256795057523,0.0027980535279805,0.0267719449755079,0.0022249393651041,-0.0204160893886921,0.0069223220773142,0.0183264046898892,0.0343069996754483,0.0015736947401745,-0.0255916193053151,0.031016537495673
2012-07-04 00:00:00+00:00,-0.0231986480258116,0.0263512501870268,0.0027779473390718,0.0202878839401914,0.0114112291832368,0.0659634419479076,0.009514219764289,0.0101904646366612,0.0279363172126179,0.0025253400001787,0.0396063217850179,0.0241315939078454,0.0412645949263783,0.0424549488287611,0.0236415391867625,0.043448954679444,0.0554063648913467
2012-07-11 00:00:00+00:00,-0.0158854985844596,-0.0142961342086916,0.0,-0.0055543212621756,0.0258886399666755,0.0041344720078564,0.0048744083618388,0.0054041071214123,0.0201636469900876,0.0012795487041494,-0.0292305092621616,0.0117925888587786,0.004290645401771,0.0183121767969816,-0.0068609436375851,-0.017270423909566,0.0056265455734836
2012-07-18 00:00:00+00:00,-0.0076714080230136,0.0498742045290618,0.0,0.0161974977656709,0.0175002296601751,-0.0114073574080266,0.0026610339998778,0.0017916865742952,0.0114007447721096,0.0006920645359642,-0.0395276216361782,0.020078469289247,0.0147543944776435,0.0284744280838682,0.0164213878560963,-0.0163296516924806,-0.0008648381517172
2012-07-25 00:00:00+00:00,0.0088581091963269,-0.0434169720890379,0.0,-0.0021985269866282,0.0023445273716433,-0.0137238836542676,-0.0012790259371661,0.0039942768570406,-0.0023224198482653,-0.0004526020146681,-0.0720832711500053,-0.0607499251936715,-0.018499702457676,-0.0400786794950897,-0.0158285015708076,-0.0084682748935696,0.0102131029769672
2012-08-01 00:00:00+00:00,-0.0189974457215841,-0.0025788387855532,0.0052513325233902,0.0064999449150522,0.0016434915269272,0.0149532710278825,0.0078523200726654,0.0055816162935693,0.0063021631750732,0.0023413816656352,0.0105004950973408,0.0494670855522756,0.0487632259824568,0.0239817719690609,0.0426105398705918,0.0817940350395756,-0.0135683515480216
2012-08-08 00:00:00+00:00,0.0252237591537838,-0.0137401196725368,0.0,0.0232049036781396,0.0063367853281046,0.0246913580247123,0.0083847670578776,-0.0021848243283141,0.0049650191827215,-0.000148291080231,0.0749593819159848,0.030121381756057,-0.0049455945847495,0.0007880675299325,0.0103633870541111,0.0049261430311664,0.0261778700929569
2012-08-15 00:00:00+00:00,0.003809523809525,0.0137817391957735,0.0,0.0127299957213873,-0.0006471945799558,0.0006656460094616,0.0028317372369648,-0.0001183572020356,0.0188636874017313,0.0008909716062708,-0.0054890554592991,-0.0034307855025086,0.0053033366629042,0.0069724984512467,0.0080100853420588,0.0318824891307694,0.0061259991124928
2012-08-22 00:00:00+00:00,0.0018975332068309,-0.0183228666422813,0.0,-0.0115136790963116,-0.0142253821521044,0.0031929754540567,0.0033883591263161,-0.002544981060606,-0.0094776283885,0.0012363645188195,0.0248513362091307,-0.0071182764747224,-0.0129961599122865,-0.0297913649578434,-0.0066243695221118,-0.0380789716110305,-0.0142977325689881
2012-08-29 00:00:00+00:00,-0.0566603535353544,0.0106118762705231,0.0,-0.0137849967944179,0.0006169719178772,-0.0332869173133466,0.0003815561960653,0.0035601969975671,-0.0012794837560863,0.0007284868731411,-0.0243676052384665,-0.0014906163649486,0.0086647107103476,-0.0094393085826107,-0.00608439813067,-0.0111427991053454,-0.0175982414474942
2012-09-05 00:00:00+00:00,0.0092019407729637,0.0044682752458322,0.0025763153667699,0.010510347816794,-0.0020652493669236,-0.0225667055351436,0.0038879600197359,-0.0014781529001359,-0.0220018938340481,0.0003572794174708,-0.0391024670300218,-0.0089362725024494,0.0052856008491803,-0.0006104850275857,0.0029245824141537,-0.0396761636509389,-0.0234086292603656
2012-09-12 00:00:00+00:00,0.0263594164456222,-0.0224644128119374,0.0,0.0363499892773642,-0.0118457222091532,0.0295438596490045,0.0133939449629547,-0.0104216011369019,-0.0054675931200068,0.0010170713695782,-0.0080275228412562,0.0232432404030582,-0.0293062884211229,-0.000293489784913,0.0223476699594291,0.0323604364078431,-0.017639345971663
2012-09-19 00:00:00+00:00,-0.0051687934097874,0.0386803185438076,0.0,0.0035178479045305,-0.0163596239592697,0.0447140617544423,0.0063981177381922,0.005804212541886,-0.0143168021991961,0.0006843847895885,0.0328009787842149,-0.0114736278548717,0.0153766621964954,0.0206403600865345,-0.0013957769882314,0.0248312436209869,-0.0129234745677211
2012-09-26 00:00:00+00:00,-0.0128267575905184,0.0002920774004671,0.0,-0.0193834415915328,0.0174624691280507,0.0270764011220883,-0.0055188050858283,0.0101136296031887,0.035324192424307,0.0007823735204464,-0.0165840445874426,-0.0048996250071973,0.0099251258573751,-0.0050316179887667,0.0051409181572819,-0.0040731527111942,0.0305326160329195
2012-10-03 00:00:00+00:00,-0.0136513157894729,0.0251843200238348,0.0020770532556229,0.0173483335090409,0.002786398699395,0.039321560157655,0.0033383696945006,-0.0005889628364449,-0.0219977553312206,0.00211129267962,-0.0041586106691478,-0.0070284705914278,0.0019700440255863,0.0155807103335212,-0.0042723206970188,0.0115025397780261,-0.0012074989398582
2012-10-10 00:00:00+00:00,-0.0081707520426886,-0.0315437197377798,0.0,-0.015915667632039,0.0019802585096229,-0.0235926899334193,0.0030548874276654,0.0007071719017031,-0.0176727105808139,-0.0001620892350654,-0.0183613843758263,-0.021546645648372,0.0026477219484233,0.0079046209720563,-0.0131082684663471,-0.0302531937573208,0.0004498970427921
2012-10-17 00:00:00+00:00,0.0053799596503032,-0.0055143004191811,0.0,-0.0045158580127926,-0.0044471265218865,-0.0173395931143525,0.0084388206770176,-0.0112478652611742,0.0022780373834079,0.0017036823507829,0.0287859555598328,0.0027906855674357,0.0099267428445704,0.0145875804012671,0.0058327313937593,-0.0054398568032277,-0.0166732967812234
2012-10-24 00:00:00+00:00,0.0063545150501662,-0.0522697027944936,0.0,-0.0131870450470518,0.0083357800858956,-0.0086635240155746,-0.0003536084125309,0.0023228111971411,0.0025059735415007,0.000283706980547,-0.0512927409681236,-0.0258014683055348,-0.023850165151975,-0.0107445056260996,-0.0123098134174903,-0.0135177920731096,0.0116264752959387
2012-10-31 00:00:00+00:00,-0.0169481555333986,-0.0395564396601418,0.0016958658574002,-0.000323391062428,-0.005013339838146,-0.0040640020562248,-0.0001370840223722,0.002695703844554,-0.0061324264620146,0.0029797319645092,-0.0046709871897686,-0.017535291079341,6.109176700141994e-05,-0.0197881423952152,0.0117066357759303,0.0168402103112039,0.0071821923862576
2012-11-07 00:00:00+00:00,-0.0187636726534771,0.0382616009874512,0.0,-0.0036333109651551,0.0201696747460589,0.0156944208939169,0.0039363512433385,0.0032376920116583,0.0024853025560096,0.000728058615365,0.0123291772034401,-0.0046528000419192,0.012320948939593,0.0032025216997482,0.0309746446126812,0.0348285197277469,0.0159642845969472
2012-11-14 00:00:00+00:00,0.0227390180878552,0.0108738167880733,0.0,-0.0217881292255205,0.0006247150646208,-0.0107356117392903,-0.0025410176619171,0.0047846889952152,-0.0102689771869042,0.0014031237330209,-0.0399892386136176,-0.0134518572722832,0.0060036356478361,-0.0165067861489323,0.0040140738231306,-0.0202917277867775,0.0019064793722289
2012-11-21 00:00:00+00:00,-0.0102745494357409,0.02693081566311,0.0,-0.007790212860031,-0.0078782660692141,-0.0164387080202007,0.0001081720369271,-0.0082304526748971,-0.0163296586686602,0.0014787539282656,0.017646293114135,0.0024492353681087,6.355949828162899e-05,0.0281396602527181,-0.0022401131266106,-0.0077893222736885,-0.0072188611947813
2012-11-28 00:00:00+00:00,-0.0149761742682107,-0.0009042954030359,0.0,-0.0138228464006405,-0.0015899878400779,-0.0018933211462799,0.00463807279344,-0.001422643746295,-0.005633465180615,-0.0011220558624096,0.0201719910419679,-0.0096797169820547,0.0213335165760406,-0.001012490699604,0.0190917061749176,0.0112566460450782,-0.0288418481880142
2012-12-05 00:00:00+00:00,-0.0131306150656528,-0.0015839493139391,0.0035308724784555,0.0263511998210361,-0.0045707846318739,0.04042386185235,0.0083609049674415,-0.011397364359492,0.0004821600775435,0.0031933734679951,0.0087664312686301,0.0167108609609039,-0.00291934085239,0.0055094559594044,0.0103402928035252,0.0130790410467167,-0.0120366282817038
2012-12-12 00:00:00+00:00,0.0337885154061632,0.0342978016165493,0.0,0.0002185075927279,0.0053343407643584,0.007292845467242,0.0051000750078133,-0.0013210039630119,0.0028313253007947,0.001888469267657,0.0473563860685508,0.0116383286360477,0.0075569524206944,0.0371028666463151,0.0176118887388652,0.0279111515670931,0.031370339292656
2012-12-19 00:00:00+00:00,0.0059271803556306,-0.0149733401502794,0.0,-0.0038230475145153,-0.0169744231750104,-0.0176632130821278,0.0034264486991493,-0.0167147667147666,-0.0362227428365991,-0.000167247115977,0.0332532755000039,-0.0152566495966367,-0.0089199334101363,-0.0017197934851571,0.0080360309344229,-0.0072604294988698,4.49902780164102e-05
2012-12-26 00:00:00+00:00,0.0220538720538707,0.001186415541879,0.0,0.0020833333332488,0.0032308071145121,-0.0135332613254108,-0.0001508895657802,-0.0011006481594715,0.007728745949072,0.0001258751885468,0.0050724790422458,-0.0010791990244399,-0.0025871665911485,-0.0202587165651786,-0.0061508506561392,-0.0067815425901111,0.0052392638455296
2013-01-02 00:00:00+00:00,-0.0014824575852404,0.012146348689497,0.0023496591986393,0.0186015975493787,0.0016856993382967,0.0334922066209664,0.0050052111699554,0.000673359451518,-0.0243072736272462,0.0036611998864164,0.0058789465777504,0.0127011982664486,0.0088095198785773,0.0355248944530048,0.0154259183115157,0.0458721556601076,0.013145223752575
2013-01-09 00:00:00+00:00,-0.0069284064665121,0.0411239572663548,0.0,0.0465141261143573,0.0162404835422467,0.0065436869004544,0.0094578471480712,0.0055667706612834,0.0317591125197507,-0.0019507198641702,0.0403087126908856,0.0410683846593222,-0.0069982516438895,0.0241877331275472,0.0039965773283556,-0.009503395579591,0.0151290591459816
2013-01-16 00:00:00+00:00,0.076079734219268,0.0007731234180028,0.0,-0.0009238349415524,-0.0183522920750982,-0.0101541700206002,0.0005873619650069,-0.0071176542158413,-0.0049152125827335,0.0014085267386942,-0.0182619341557511,-0.0260366400463701,0.0043071446087172,-0.0082090810664869,0.0019479088937817,-0.0256632426124362,0.0054956459193331
2013-01-23 00:00:00+00:00,-0.0365853658536583,0.0002809186037924,0.0,0.0183910407886114,0.0031819859352586,0.0175767811347837,0.0009872544268707,0.0005514367992156,0.002716720177919,-0.0011479182986751,0.0066891504293404,0.0017318904850154,0.0178749698621285,0.0114873449918906,0.0093228826901794,-0.0055910137613173,0.0254489755547935
2013-01-30 00:00:00+00:00,-0.0190674571382796,-0.0155866039452851,0.0,0.0105932203393461,-0.0265167985817202,-0.0084829112369255,-0.0035280135902506,-0.0135946111451316,0.0021551724138353,-0.001820112131848,-0.0461061816122008,0.0154004537095917,0.004147470852323,-0.0235827414326011,0.0076009700451915,-0.0480927630515226,-0.0215429828053398
2013-02-06 00:00:00+00:00,0.0408363279973873,0.010698238356263,-0.002050534583364,0.0060896475989729,-0.0106337461138641,-0.0107873527586555,-0.005458152285931,0.0049664762850756,-0.0136405529957157,0.0001269715179053,-0.010883451530144,-0.0314747278972429,-0.0075225573517734,0.0037838640705771,0.005705231220608,-0.0158559372063997,0.0221739470131079
2013-02-13 00:00:00+00:00,-0.017419962335216,0.0022581328067945,0.0,-0.0149831315741737,0.0101395713300618,-0.0036349962397199,0.0018597813455791,-0.0004324190758586,0.0033015635708317,0.0011788799037995,0.0146660610951963,0.0003202350046767,0.0090076168380168,-0.0265317778287191,0.0243227309159406,0.0374457036230548,0.0050570745262294
2013-02-20 00:00:00+00:00,0.0012777511579613,0.0124621558826545,0.0,0.0233706054196596,0.0034069190332115,-0.0010693168954082,0.003267348537,0.0004326061430071,0.0392400347696992,0.0001602240028766,0.0316338035951293,-0.0316490981908219,0.0203861425648905,0.0094983346264709,0.0023432236433,0.0396876311645708,0.0156544090125074
2013-02-27 00:00:00+00:00,-0.0193013239751155,0.0076495132127136,0.0,-0.0104340978435913,0.0163965904638101,0.0059819910587837,-0.0008210813434734,0.0116753150481838,0.0327996176367537,0.0009455144199919,-0.0156928152892038,0.0031843767640094,0.0047675138070761,-0.0041272376056871,-0.0130040982999344,0.0012893242532519,0.0195259644249292
2013-03-06 00:00:00+00:00,0.0068314899154191,0.0667356797791618,0.0033533409299797,0.0130309360388338,0.0130097552765426,-0.0120806209314183,0.0045377699984843,0.0,0.0337826112104924,0.0009371989104076,0.0241971045211351,0.0440860832583449,0.0230821570968884,0.0273403691611766,0.0419672000496638,0.0173700420158753,-0.0142463793610514
2013-03-13 00:00:00+00:00,0.0040387722132482,0.0202497250437534,0.0,0.0443628296587943,0.0012001852959648,0.017170373186075,0.0043247873919587,0.0031751847102643,-0.0181858877511809,0.001302588173017,-0.0196759994002481,0.0134245397405088,0.0164650816778295,0.0071148439104913,-0.0040405560093489,-0.0248686197961819,0.0143387064955231
2013-03-20 00:00:00+00:00,0.026065969428801,-0.0043753963225717,0.0,0.0121077590560405,-0.0051265084606383,-0.0277189485485772,-0.0041562610703699,-0.0009738876377137,0.0226262395987693,0.0013647925671265,0.0161744565443426,0.030445574755705,0.0130236168378528,-0.0164869751371908,0.0130044520985614,-0.040798880990761,-0.0238604708262785
2013-03-27 00:00:00+00:00,0.0413987768543187,0.0112731673142731,0.0,0.037184727344899,0.0123300026661161,-0.0022746432746399,0.0032131908376697,0.0108450618412234,0.0360586301065801,0.0020913669650546,0.0166069849529555,-0.0211631125577567,0.0023050514259728,0.0546174794034572,-0.0134070936191378,0.0370393852397383,0.0131961915787561
2013-04-03 00:00:00+00:00,0.0,0.0168787000882093,0.0028540426542049,0.0242214532871387,-0.0034463406756228,0.0013684347713618,0.0026140610949039,0.0017479356277498,-0.0148466917698786,0.0017425656622567,-0.0137652714934447,0.0012646177497022,0.02230166834321,-0.0077891207005926,0.0172817095615274,-0.0161781406108747,0.0074792588295
2013-04-10 00:00:00+00:00,-0.0039150730311691,-0.0208101077666621,0.0,-0.0202702702697847,0.0034343756349917,-0.0324721806467186,0.0071073885662782,-0.0084837545126353,0.0074260128862841,0.0014660536406583,0.0443099168078902,0.0169459757536551,-0.0252469602763287,0.0159510631360999,-0.0354205246245996,-0.0538956194337639,-0.0177724914240401
2013-04-17 00:00:00+00:00,0.0040816326530617,0.0099304237826824,0.0022630209425344,0.0145593869727709,0.0006370426489805,0.0157384987893263,0.0008827793714947,-0.0016991322288973,0.0017397427248324,0.0003769203061465,0.0326026869925626,-0.0137330968220429,-0.0190199180310328,-0.0492562924333097,-0.0100134872508835,0.0038352775574794,-0.0065946470167249
2013-04-24 00:00:00+00:00,0.0,0.028993549281997,0.0,0.011706948640594,0.0048714562347145,0.0450933651170573,0.0046505918481811,-0.0028569691812048,0.0259109753438282,0.0012209102783711,0.0321604739506957,0.0318764462166234,0.0281039991588729,-0.0016468925752207,0.0141718168032929,0.0030036189663171,-0.0077918539552216
2013-05-01 00:00:00+00:00,0.0001505570611257,-0.0097067745197624,0.0013249544279192,0.0354609929075646,-0.0097521308726304,-0.0043084331240454,0.007643248143816,-0.0035357229943915,0.0040410485460185,0.0021434714996388,0.0192386138699678,0.0137314920553428,-0.0083818872379104,-0.0099459062866116,0.0050035692027965,0.0142291363440301,-0.002338443153332
2013-05-08 00:00:00+00:00,-0.0039138943248538,0.0222585256278526,0.0,0.0148702235043236,0.0050357005419352,0.0208717785552958,0.0070536587002747,-0.002141196623027,0.0057723878618645,-0.0005333978609023,0.0317483624716461,8.978614000110241e-05,0.0118342863627394,0.0159707484780395,0.026591021182353,0.0053595396292036,0.0146916164333714
2013-05-15 00:00:00+00:00,-0.0604503551458356,0.0771074710350365,0.0,0.0515051949202094,0.0157700394350202,0.0236240104719374,-0.0016138606367535,0.0098093311262337,0.0062131423755831,0.0024755451664584,0.0534195344117778,0.0239257014125506,0.0162434524250232,0.0044090750210104,0.0219210392451609,0.0109563207230678,0.0229550981138015
2013-05-22 00:00:00+00:00,0.0144764355798605,-0.0116839762614811,0.0,-0.0044759733131868,-0.0055788742114791,-0.0233223724271747,0.0025896598321175,-0.0069819683079351,-0.010151753008554,0.0010441631135809,0.0103825387111811,0.0051330027890867,-0.0170775803534705,-0.0498655060491577,0.0197457186810001,0.016987087553115,-0.0123630210016784
2013-05-29 00:00:00+00:00,-0.0038052957031866,-0.0295865390627511,0.0,0.0194265354600455,-0.0230982947884066,-0.0150882224578217,-0.006077849542419,-0.0092320860846172,-0.0555085641784676,-0.0012249730065303,0.0045791611316448,-0.0263075313444458,-0.0228087265540779,-0.0177370306460928,-0.0245020160944887,-0.0195849120308473,-0.0069185885884841
2013-06-05 00:00:00+00:00,0.0004774789113488,-0.0243006316872341,0.001526328447255,0.0059082965798227,-0.0289935247847602,-0.0357662847375406,-0.0073758373763432,-0.0054304227090405,-0.0175193104222479,-0.0002860633175382,-0.048140638573261,-0.0377989387057186,-0.0295168736582617,-0.0311193791817647,-0.0095567170027472,-0.0082128393374683,-0.0090542245116107
2013-06-12 00:00:00+00:00,0.009385937002863,-0.0245755433707893,0.0,-0.0193580410325253,-0.0447368468505169,-0.0692620798319575,-0.0158366541033342,-0.0088726189737542,-0.0119637668776542,-0.0020744758715038,-0.0217969398674969,0.0062711729332327,-0.0066827385731291,-0.0410570978939291,-0.0146666150411292,-0.0694303517173349,-0.0183265604126594
2013-06-19 00:00:00+00:00,0.0001576044129232,-0.0087368777513682,0.0,-0.0019402733251496,0.0051451008196128,-0.0106510545250149,0.0022708288751434,-0.0005008138224615,0.0265236694923882,0.001387471469419,0.0210356256033501,0.0017661852450401,0.0032079579616373,-0.0171128331021154,0.0154874434045395,-0.0132402351199724,-0.0049085825115611
2013-06-26 00:00:00+00:00,0.0,0.0349822355836382,0.0,-0.0125095089171501,-0.0203509854096636,-0.0380008555539295,-0.0245865818442438,-0.0068270073907052,-0.0062349042299346,-0.0066532312829847,-0.0159911386280995,-0.0035380395209134,-0.0236482807676503,0.0029070943945233,-0.0016561016778847,-0.044441438781921,-0.0937861540270816
2013-07-03 00:00:00+00:00,-0.0954932240781588,0.0248217586478276,-0.0042591703234582,0.0111272789523741,0.0349614418400974,0.0433558141257919,0.0037707350577458,0.0018288453049128,0.0261700203484076,0.0041018268538191,0.0153180616320998,0.0090891873808496,0.0059030313293169,0.0632629498673564,0.0279130343340832,0.0356922060289497,0.0177627411442318
2013-07-10 00:00:00+00:00,-0.0012195121951216,0.0454135532080279,0.0,0.0208245153644139,-0.000992219448813,0.0274186674244751,0.008722253554446,0.0083721515800074,0.0229137978516007,-0.0001274728550665,0.0362162183150698,0.017673733963692,0.02790260820962,-0.0022510566203943,0.0120836019576615,0.0095218786116446,-0.0024866960252556
2013-07-17 00:00:00+00:00,0.0,0.0325959701768778,0.0,0.0162534206811517,-0.0067013390228347,0.0087804203537884,0.0094172243515948,-0.0028091641176102,0.0113079532606481,0.0016703341251429,0.0217573020763597,-0.0061636974838873,0.003019963611492,0.0194625934899121,-0.0047985496718822,0.0327176756706852,0.0146319831986956
